479001600,1,-1486442880,0,1931559552,-1,-1414014888,0,657206836,1,-206070150,0,44990231,0,-6926634,0,749463,0,-55770,0,2717,0,-78,0,1
479001600,-1,-1486442880,1,1931559552,0,-1414014888,1,657206836,0,-206070150,0,44990231,0,-6926634,0,749463,0,-55770,0,2717,0,-78,0,1
518918400,1,-1606986720,0,2082477528,1,-1519272964,0,703202566,0,-219409685,0,47627789,0,-7284057,0,782133,0,-57695,0,2783,0,-79,0,1
518918400,1,-1606986720,0,2082477528,-1,-1519272964,0,703202566,1,-219409685,0,47627789,0,-7284057,0,782133,0,-57695,0,2783,0,-79,0,1
518918400,1,-1606986720,-1,2082477528,1,-1519272964,0,703202566,0,-219409685,0,47627789,0,-7284057,0,782133,0,-57695,0,2783,0,-79,0,1
691891200,1,-2123429760,0,2719254144,1,-1954944328,0,889195492,0,-271880366,0,57673643,0,-8595870,0,897087,0,-64154,0,2993,0,-82,0,1
479001600,0,-1486442880,0,1931559552,0,-1414014888,0,657206836,-1,-206070150,0,44990231,0,-6926634,0,749463,0,-55770,0,2717,0,-78,0,1
479001600,0,-1486442880,0,1931559552,0,-1414014888,-1,657206836,0,-206070150,0,44990231,0,-6926634,0,749463,0,-55770,0,2717,0,-78,0,1
479001600,0,-1486442880,0,1931559552,2,-1414014888,0,657206836,0,-206070150,0,44990231,0,-6926634,0,749463,0,-55770,0,2717,0,-78,0,1
479001600,0,-1486442880,1,1931559552,0,-1414014888,1,657206836,0,-206070150,0,44990231,0,-6926634,0,749463,0,-55770,0,2717,0,-78,0,1
518918400,0,-1606986720,1,2082477528,0,-1519272964,1,703202566,0,-219409685,0,47627789,0,-7284057,0,782133,0,-57695,0,2783,0,-79,0,1
