311040,0,-317088,0,-40104,0,-63264,0,160966,0,-53474,0,10346,0,-16602,0,10893,0,-3138,0,461,0,-34,0,1
199584,0,-218520,2,145332,0,-325430,0,299585,0,-174681,0,131824,0,-81749,0,29390,0,-5979,0,684,0,-41,0,1
199584,0,-218517,0,145332,0,-325430,0,299585,0,-174681,0,131824,0,-81749,0,29390,0,-5979,0,684,0,-41,0,1
399168,0,-337248,0,31716,0,-389356,1,362511,0,-49277,0,-5198,0,-25865,0,17600,0,-4615,0,602,0,-39,0,1
276480,0,-292605,0,191616,0,-444752,0,399344,0,-228912,0,175516,0,-107519,0,37340,0,-7245,0,783,0,-44,0,1
399168,0,-437040,0,91080,0,-232756,0,235318,0,-78184,0,56737,2,-53084,0,23453,0,-5296,0,643,0,-40,0,1
552960,0,-446976,0,29568,0,-539680,0,482424,0,-52556,0,-7595,0,-36143,0,23030,0,-5683,0,695,0,-42,0,1
276480,0,-292608,0,191616,0,-444752,0,399344,0,-228912,0,175516,0,-107519,1,37340,0,-7245,0,783,0,-44,0,1
552960,0,-585216,0,106752,0,-320416,0,314464,0,-97936,0,76027,0,-71006,0,30140,0,-6463,0,739,0,-43,0,1
552960,0,-446976,0,29568,-1,-539680,0,482424,0,-52556,0,-7598,0,-36143,0,23030,0,-5683,0,695,0,-42,0,1
