6350400,0,5,0,-8796916,0,0,0,2700041,0,0,0,-263912,0,0,0,10558,0,0,0,-176,0,0,0,1
6350400,0,4,0,-8796916,0,0,0,2700041,0,-5,0,-263908,0,0,0,10558,0,3,0,-176,0,0,0,1
5644797,0,-78400,0,-7828192,0,107640,0,2411996,0,-32005,0,-238146,0,2863,0,9703,0,-93,0,-167,0,1,0,1
4762800,0,-396900,0,-6696912,0,525001,0,2156281,0,-135946,0,-231916,0,7998,0,9918,0,-160,0,-170,0,1,0,1
5644800,0,78396,0,-7828192,0,-107636,0,2411996,0,32010,0,-238141,0,-2863,0,9703,0,92,0,-167,0,-1,0,1
4762797,0,-396900,0,-6696912,0,525005,0,2156281,0,-135940,0,-231921,0,7998,0,9918,0,-158,0,-172,0,1,0,1
4838400,0,182400,0,-6724736,0,-249896,0,2087748,0,73760,0,-210085,0,-6462,0,8831,0,206,0,-161,0,-2,0,1
4762800,0,396896,0,-6696912,0,-525001,0,2156281,0,135945,0,-231916,0,-7998,0,9918,0,157,0,-172,0,-1,0,1
4838403,0,-182400,0,-6724736,0,249892,0,2087748,0,-73754,0,-210080,0,6462,0,8831,0,-208,0,-159,0,2,0,1
4762800,0,396900,0,-6696912,0,-525006,0,2156281,0,135940,0,-231916,0,-7998,0,9922,0,160,0,-172,0,-1,0,1
